user_id,Contract,RelaxDuration,MovieDuration,ChildDuration,SportDuration,TVDuration,TotalDuration,Most_Watch,Taste,Type,Activeness,Clinginess,most_search_june,category_june,most_search_july,category_july,trending_type,previous
6003405,AGFD17947,0,0,0,0,194169,194169,TV,TV,Medium,28,High,chuyển sinh thành nhện SS2,Anime,fairy tail,Anime,Unchanged,Unchanged
6003452,AGFD17984,0,0,0,0,83627,83627,TV,TV,Medium,14,Medium,Thử Thách Thần Tượng,Gameshow,thử thách thần tượng,Gameshow,Unchanged,Unchanged
6003464,AGFD18003,0,0,0,0,1573936,1573936,TV,TV,High,24,High,Sao Băng,K-Drama,BI MAT NOI GOC TOI,Romantic movie,Changed,K-Drama; Romantic movie
6003538,AGFD18079,0,1973,0,0,263054,265027,TV,Movie-TV,Medium,17,Medium,một ngày làm thượng đế,Comedy,nữ quỷ nhà bên (phần 1),Anime,Changed,Comedy; Anime
6003567,AGFD18090,0,0,0,0,393572,393572,TV,TV,Medium,30,High,cuộc chiến thượng lưu,K-Drama,tình yêu diệu kì,Romantic movie,Changed,K-Drama; Romantic movie
6003598,AGFD18154,0,49739,96,0,21873,71708,Movie,Movie-Child-TV,Medium,30,High,phim Thái lan,Thai-Drama,phim Thái lửa NAGA,Thai-Drama,Unchanged,Unchanged
6003601,AGFD18188,0,0,0,0,648562,648562,TV,TV,High,30,High,tháng 4 là lời nói dối của em,Music,tuổi 25,K-Drama,Changed,Music; K-Drama
6003898,AGFD18195,0,0,0,0,93458,93458,TV,TV,Medium,9,Low,thư ký kim sao thế,Romantic movie,một đời một kiếp,Romantic movie,Unchanged,Unchanged
6003918,AGFD18210,0,0,0,0,3336,3336,TV,TV,Low,24,Medium,yêu nhầm chị dâu,Romantic movie,đại đường nữ pháp y,C-Drama,Changed,Romantic movie; C-Drama
6003923,AGFD18249,0,30792,26704,0,1912577,1970073,TV,Movie-Child-TV,High,29,High,Châu Tinh Trì,C-Drama,hoàng hậu cuối cùng,C-Drama,Unchanged,Unchanged
6003932,AGFD18251,0,0,0,0,2038524,2038524,TV,TV,High,28,High,cuộc chiến thượng lưu 2 penthouse 2,K-Drama,hẹn hò chốn công aowr,K-Drama,Unchanged,Unchanged
6003963,AGFD18291,0,0,0,0,86400,86400,TV,TV,Medium,1,Low,định mệnh anh trang,Thai-Drama,loi hua hoa dat phuoc,Music,Changed,Thai-Drama; Music
6003968,AGFD18293,0,1042,0,355,12555,13952,TV,Movie-Sport-TV,Low,6,Low,zombieland: double tap,Horror movie,jujutsu kaisen,Anime,Changed,Horror movie; Anime
6004018,AGFD18294,0,0,0,0,675047,675047,TV,TV,High,25,High,lưu ly mỹ nhân sát,C-Drama,bộ phim Thái Lan Yêu Thầm Chị dâu,Thai-Drama,Changed,C-Drama; Thai-Drama
6004054,AGFD18300,0,0,0,0,512024,512024,TV,TV,High,6,Medium,cardcaptor sakura,Anime,cardcaptor sakura,Anime,Unchanged,Unchanged
6004121,AGFD18304,0,0,0,0,301896,301896,TV,TV,Medium,4,Low,captain amerixa,Action movie,em và trịnh,V-Drama,Changed,Action movie; V-Drama
6004137,AGFD18350,0,0,0,0,14551,14551,TV,TV,Low,1,Low,hội pháp sư,Anime,sự trỗi dậy của khiên hiệp sĩ (phần 2),Anime,Unchanged,Unchanged
6004145,AGFD18363,0,0,0,0,1236984,1236984,TV,TV,High,17,High,đại chiến người khổng lồ phần 2 tập 1,Anime,family,Anime,Unchanged,Unchanged
6004198,AGFD18472,0,0,0,0,22029,22029,TV,TV,Low,3,Low,mùa hè của hồ ly,C-Drama,em là thành trì doanh lũy của anh,Romantic movie,Changed,C-Drama; Romantic movie
6004505,AGFD18488,0,0,0,0,449757,449757,TV,TV,Medium,29,High,penthouse special episodes,K-Drama,ánh dương tình yêu,Romantic movie,Changed,K-Drama; Romantic movie
6004518,AGFD18489,0,0,0,0,803078,803078,TV,TV,High,30,High,chiêu diêu,C-Drama,chiến hữu,Action movie,Changed,C-Drama; Action movie
6004576,AGFD18500,0,0,0,0,1356319,1356319,TV,TV,High,30,High,anh em nhà dalton,Animation movie,sao băng,K-Drama,Changed,Animation movie; K-Drama
6004728,AGFD18523,0,0,0,0,842103,842103,TV,TV,High,30,High,one piece,Anime,fairy tail,Anime,Unchanged,Unchanged
6004864,AGFD18531,0,0,0,0,312793,312793,TV,TV,Medium,30,High,BORUTO,Anime,thẩm phán ác ma,K-Drama,Changed,Anime; K-Drama
6004885,AGFD18610,0,0,0,0,448217,448217,TV,TV,Medium,22,High,yêu tinh,K-Drama,bí mật nơi góc tối,C-Drama,Changed,K-Drama; C-Drama
6005092,AGFD18620,0,0,0,0,428735,428735,TV,TV,Medium,30,High,thai tu phi thang chuc ky,C-Drama,EM NEN DUNG LAI,Music,Changed,C-Drama; Music
6005350,AGFD18696,0,0,156958,0,37312,194270,Child,Child-TV,Medium,9,Low,vô tình nhặt được tổng tài,C-Drama,điều kỳ diệu ở phòng giam số 7,K-Drama,Changed,C-Drama; K-Drama
6005436,AGFD18699,0,0,0,0,2127,2127,TV,TV,Low,3,Low,hoa của quỷ,K-Drama,bóng đá nữ,Sport,Changed,K-Drama; Sport
6005569,AGFD18711,0,0,0,0,5564,5564,TV,TV,Low,1,Low,thiếu nhi,Kids,thiếu nhi,Kids,Unchanged,Unchanged
6005785,AGFD18741,0,0,0,0,254727,254727,TV,TV,Medium,28,High,"meow, chàng trai bí ẩn",K-Drama,hẹn ược tình yêu,Romantic movie,Changed,K-Drama; Romantic movie
6005788,AGFD18851,0,0,0,0,86400,86400,TV,TV,Medium,1,Low,lưỡi gươm diệt quỷ,Anime,học viện anh hùng (phần 3),Anime,Unchanged,Unchanged
6005794,AGFD18858,0,38,0,0,328890,328928,TV,Movie-TV,Medium,18,Medium,sakura - thủ lĩnh thẻ bài,Anime,bắt ma phá án,K-Drama,Changed,Anime; K-Drama
6005911,AGFD18873,0,0,0,0,1824735,1824735,TV,TV,High,30,High,cuộc chiến thượng lưu 2,K-Drama,mật danh k2,K-Drama,Unchanged,Unchanged
6005940,AGFD18977,0,0,0,0,1822005,1822005,TV,TV,High,28,High,running man,Gameshow,you are my glory,Romantic movie,Changed,Gameshow; Romantic movie
6006041,AGFD19038,0,0,0,0,2384919,2384919,TV,TV,High,29,High,dr. stone,Anime,CHUUNIBYOU,Anime,Unchanged,Unchanged
6006125,AGFD19111,0,0,0,0,722256,722256,TV,TV,High,10,Medium,bác sĩ ma,K-Drama,yêu tinh,K-Drama,Unchanged,Unchanged
6006144,AGFD19115,0,0,0,0,1410904,1410904,TV,TV,High,30,High,điên thì có sao,K-Drama,lau dai di dong cua howl,Anime,Changed,K-Drama; Anime
6006174,AGFD19124,0,1550,0,0,133150,134700,TV,Movie-TV,Medium,30,High,cá mực hầm mật,C-Drama,lưu ly mỹ nhân sát,C-Drama,Unchanged,Unchanged
6006185,AGFD19137,0,209,131635,0,443079,574923,TV,Movie-Child-TV,High,30,High,akame ga kill,Anime,tokyo revengers,Anime,Unchanged,Unchanged
6006195,AGFD19143,0,0,0,0,2317706,2317706,TV,TV,High,30,High,phim truyền hình Việt Nam,V-Drama,Thái Lan gặp Lào,Sport,Changed,V-Drama; Sport
6006212,AGFD19229,0,0,0,0,101640,101640,TV,TV,Medium,29,High,mối tình đầu của tôi,Romantic movie,bí mật nơi góc tối,C-Drama,Changed,Romantic movie; C-Drama
6006216,AGFD19243,0,0,0,0,394337,394337,TV,TV,Medium,30,High,mất nhau rồi,Music,DOREMOON,Animation movie,Changed,Music; Animation movie
6006318,AGFD19376,0,0,0,0,631168,631168,TV,TV,High,29,High,sao băng,K-Drama,tại sao lại là oh soo jae?,K-Drama,Unchanged,Unchanged
6006343,AGFD19401,0,0,0,0,283895,283895,TV,TV,Medium,6,Low,hoa du ký,C-Drama,chiêu diêu,C-Drama,Unchanged,Unchanged
6006429,AGFD19451,0,0,0,0,960497,960497,TV,TV,High,29,High,sao băng,K-Drama,penthouse special episodes,K-Drama,Unchanged,Unchanged
6006463,AGFD19491,0,467417,0,0,866303,1333720,TV,Movie-TV,High,26,High,HAU  GAI RONG NHA KOBAYASHI,Anime,SHIKIMO,Anime,Unchanged,Unchanged
6006550,AGFD19500,0,0,0,0,2277,2277,TV,TV,Low,7,Low,lấy danh nghĩa người nhà,C-Drama,Trần Thiên Thiên trong lời đồn,Romantic movie,Changed,C-Drama; Romantic movie
6006561,AGFD19541,0,0,0,0,1298278,1298278,TV,TV,High,28,High,đường lên điện biên,Other,bật búp bê,Kids,Changed,Other; Kids
6006635,AGFD19576,0,0,0,0,1262,1262,TV,TV,Low,1,Low,phàm nhân tu tiên phần 3,C-Drama,thẩm phán ác ma,K-Drama,Changed,C-Drama; K-Drama
6006640,AGFD19638,0,0,0,0,514545,514545,TV,TV,High,8,Medium,thiết giáp chi thành,C-Drama,miền đất hứa,Anime,Changed,C-Drama; Anime
6006695,AGFD19673,0,0,0,0,838253,838253,TV,TV,High,30,High,attack on titan - shingeki no kyojin,Anime,KAGUYA,Anime,Unchanged,Unchanged
6006696,AGFD19715,0,0,0,0,263894,263894,TV,TV,Medium,29,High,sakura - thủ lĩnh thẻ bài,Anime,tuyển tập: gia đình là số một,K-Drama,Changed,Anime; K-Drama
6006816,AGFD19787,0,2638,0,0,887720,890358,TV,Movie-TV,High,30,High,cô nàng trong trắng oh woo ri,K-Drama,tiền bối,K-Drama,Unchanged,Unchanged
6007209,AGFD19788,0,0,0,57,649170,649227,TV,Sport-TV,High,30,High,yêu anh là điều không thể,Romantic movie,phim thai,Thai-Drama,Changed,Romantic movie; Thai-Drama
6007445,AGFD19908,0,0,0,0,928023,928023,TV,TV,High,12,High,hương mật tựa khói sương,C-Drama,lưu ly mỹ nhân sát,C-Drama,Unchanged,Unchanged
6007635,AGFD19924,0,0,0,0,1047276,1047276,TV,TV,High,27,High,hoa của quỷ,K-Drama,kết hôn rồi bắt đầu yêu,Romantic movie,Changed,K-Drama; Romantic movie
6007700,AGFD19972,0,38183,8719,0,229832,276734,TV,Movie-Child-TV,Medium,26,High,ba kiếp may mắn gặp được em,Romantic movie,em là thành trì doanh lũy của anh,Romantic movie,Unchanged,Unchanged
6007709,AGFD20102,0,0,0,0,59847,59847,TV,TV,Low,7,Low,again my life,K-Drama,thiên nga bóng đêm,K-Drama,Unchanged,Unchanged
6007731,AGFD20198,0,12,0,0,1629576,1629588,TV,Movie-TV,High,28,High,Cuộc chiến,K-Drama,yêu tinh,K-Drama,Unchanged,Unchanged
6007823,AGFD20227,0,0,0,0,345600,345600,TV,TV,Medium,4,Low,fairy tail 2,Anime,dragon ball,Anime,Unchanged,Unchanged
6007866,AGFD20287,0,0,0,0,47631,47631,TV,TV,Low,11,Low,chảo lửa tình yêu,K-Drama,tình yêu điên cuồng,Romantic movie,Changed,K-Drama; Romantic movie
6007892,AGFD20295,0,212195,2141,0,256162,470498,TV,Movie-Child-TV,Medium,30,High,love in sadness,Romantic movie,nụ hôn của giác quan thứ sáu,K-Drama,Changed,Romantic movie; K-Drama
6007895,AGFD20322,0,41714,0,0,3641,45355,Movie,Movie-TV,Low,23,Medium,nhất kiến khuynh tâm,C-Drama,yêu nhầm chị dâu,Romantic movie,Changed,C-Drama; Romantic movie
6007993,AGFD20323,0,0,5124,0,345320,350444,TV,Child-TV,Medium,30,High,con tim sắt đá,Thai-Drama,tình yêu từ 0 đến 1 - fall in love,Romantic movie,Changed,Thai-Drama; Romantic movie
6007994,AGFD20364,0,230278,0,0,114669,344947,Movie,Movie-TV,Medium,23,High,SHANGCHI,Action movie,KONSUBA,Anime,Changed,Action movie; Anime
6008051,AGFD20369,0,0,0,0,113015,113015,TV,TV,Medium,25,High,naruto,Anime,arifureta,Anime,Unchanged,Unchanged
6008060,AGFD20399,0,583,605,0,18419,19607,TV,Movie-Child-TV,Low,28,Medium,hồ nhất thiên,C-Drama,phim thương lan quyết,C-Drama,Unchanged,Unchanged
6008128,AGFD20404,24,0,15210,0,313757,328991,TV,Relax-Child-TV,Medium,30,High,vô tình nhặt được tổng tài,C-Drama,lọ lem và bốn chàng hiệp sĩ,K-Drama,Changed,C-Drama; K-Drama
6008145,AGFD20409,0,0,0,0,122310,122310,TV,TV,Medium,30,High,hoa của quỷ,K-Drama,ký sự thanh xuân,K-Drama,Unchanged,Unchanged
6008157,AGFD20462,0,3904,0,0,1441194,1445098,TV,Movie-TV,High,24,High,vô tình nhặt được tổng tài,C-Drama,tiểu nương tử lên nhầm kiệu,C-Drama,Unchanged,Unchanged
6008184,AGFD20477,0,0,0,0,69619,69619,TV,TV,Medium,22,High,Liên Minh Công Lý: Phiên bản của Zack Snyder,Action movie,doảemon,Animation movie,Changed,Action movie; Animation movie
6008412,AGFD20481,0,0,0,0,767325,767325,TV,TV,High,30,High,one piece: phim,Anime,penthouse 3,K-Drama,Changed,Anime; K-Drama
6008498,AGFD20535,0,0,0,0,859686,859686,TV,TV,High,30,High,boruto,Anime,conan,Anime,Unchanged,Unchanged
6008554,AGFD20561,0,0,0,0,137196,137196,TV,TV,Medium,3,Low,gửi thời thanh xuân ngây thơ tươi đẹp,Romantic movie,PHIM MA,Horror movie,Changed,Romantic movie; Horror movie
6008567,AGFD20566,0,0,0,0,1143179,1143179,TV,TV,High,28,High,OCEAN STONE,Anime,CONAN,Anime,Unchanged,Unchanged
6008654,AGFD20571,0,0,0,0,29128,29128,TV,TV,Low,25,Medium,Phạm nhân offender,Action movie,Real madrid vs liverpool,Sport,Changed,Action movie; Sport
6008700,AGFD20644,0,0,0,0,10478,10478,TV,TV,Low,11,Low,fairy tail,Anime,bất chợt tìm thấy cậu,Romantic movie,Changed,Anime; Romantic movie
6008706,AGFD20663,0,128484,0,0,72320,200804,Movie,Movie-TV,Medium,21,High,boruto,Anime,you raise me up,Music,Changed,Anime; Music
6008829,AGFD20764,0,0,0,0,335958,335958,TV,TV,Medium,30,High,naruto,Anime,naruto,Anime,Unchanged,Unchanged
6008850,AGFD20828,0,0,24813,0,59484,84297,TV,Child-TV,Medium,28,High,gửi em người bất tử,Anime,harry potter: hogwarts tournament of houses,Action movie,Changed,Anime; Action movie
6008935,AGFD20838,104,0,0,0,957387,957491,TV,Relax-TV,High,30,High,penthouse 3,K-Drama,BORUTO,Anime,Changed,K-Drama; Anime
6008996,AGFD20845,0,0,0,0,33691,33691,TV,TV,Low,16,Low,u23 tajikistan - u23 uae | xem lại trận đấu - cúp bóng đá u23 châu á afc 2022 hailai,Sport,u19 vieett nam. u19. philiipinn,Sport,Unchanged,Unchanged
6009056,AGFD20887,0,0,0,0,80270,80270,TV,TV,Medium,16,Medium,bắt ma phá án 2,K-Drama,hội pháp sư 3,Anime,Changed,K-Drama; Anime
6009059,AGFD20910,0,0,0,0,57293,57293,TV,TV,Low,12,Low,đấu phá thương khung,C-Drama,bán yêu tư đằng,Romantic movie,Changed,C-Drama; Romantic movie
6009148,AGFD20955,0,0,0,0,100218,100218,TV,TV,Medium,11,Medium,người thương kẻ nhớ,Music,anh hùng xạ điêu,C-Drama,Changed,Music; C-Drama
6009209,AGFD21052,0,0,0,0,650441,650441,TV,TV,High,26,High,u23 australia -u23 jordan| qủa pen quyết định trận đấu - cúp bóng đá u23 châu á afc 2022,Sport,yumikami,Other,Changed,Sport; Other
6009233,AGFD21115,0,0,0,0,388597,388597,TV,TV,Medium,30,High,khi em mỉm cười rất đẹp,Romantic movie,gangnam beauty,K-Drama,Changed,Romantic movie; K-Drama
6009281,AGFD21129,0,0,378642,0,230922,609564,Child,Child-TV,High,14,High,trường ca hành,C-Drama,thiên nga bóng đêm,K-Drama,Changed,C-Drama; K-Drama
6009318,AGFD21157,0,0,0,0,164385,164385,TV,TV,Medium,30,High,lưỡng bất nghi,Anime,mình vật nhau đi,Anime,Unchanged,Unchanged
6009371,AGFD21182,0,0,187,0,139866,140053,TV,Child-TV,Medium,29,High,nhà trọ có 4 cô chêu tập cuối,V-Drama,cô dâu bị bán,Other,Changed,V-Drama; Other
6009380,AGFD21184,0,0,0,0,386924,386924,TV,TV,Medium,29,High,giữa thanh xuân,K-Drama,tuyển tập phim việt đặc sắc - vol 1,V-Drama,Changed,K-Drama; V-Drama
6009384,AGFD21231,0,0,2138,0,13,2151,Child,Child-TV,Low,4,Low,tình yêu hệ nhị phân,Romantic movie,lối thoát trên không,K-Drama,Changed,Romantic movie; K-Drama
6009395,AGFD21262,0,0,0,0,58290,58290,TV,TV,Low,4,Low,hội pháp sư,Anime,hội pháp sư,Anime,Unchanged,Unchanged
6009567,AGFD21321,0,0,0,0,740753,740753,TV,TV,High,30,High,bí mật nơi góc tối,C-Drama,tô và thời niên thiếu của tôi,C-Drama,Unchanged,Unchanged
6009585,AGFD21365,0,0,0,0,86400,86400,TV,TV,Medium,1,Low,hoa của quỷ,K-Drama,pháp y tần minh: người đọc tâm,C-Drama,Changed,K-Drama; C-Drama
6009617,AGFD21374,0,0,165,0,77866,78031,TV,Child-TV,Medium,20,Medium,định mệnh trái ngang,Romantic movie,hẹn hò chốn coonh sở,K-Drama,Changed,Romantic movie; K-Drama
6009639,AGFD21389,0,0,0,0,13878,13878,TV,TV,Low,12,Low,vẻ đẹp đích thực,Romantic movie,cuộc chiến thượng lưu,K-Drama,Changed,Romantic movie; K-Drama
6009812,AGFD21406,0,0,0,0,42036,42036,TV,TV,Low,26,Medium,dali và hoàng tử ngổ ngáo,K-Drama,bác sĩ poppy,Kids,Changed,K-Drama; Kids
6009851,AGFD21417,0,0,47,0,98446,98493,TV,Child-TV,Medium,23,High,tình yêu hệ nhị phân,Romantic movie,minh châu rực rỡ,Thai-Drama,Changed,Romantic movie; Thai-Drama
6009860,AGFD21547,0,0,0,0,169625,169625,TV,TV,Medium,26,High,SON HAI CHIEN KY,C-Drama,cả thế giới đều không bằng em,Romantic movie,Changed,C-Drama; Romantic movie
6009865,AGFD21563,0,0,0,0,1271081,1271081,TV,TV,High,18,High,W - Two Worlds,Romantic movie,xuyên vào sách tôi muốn sống tới cùng,C-Drama,Changed,Romantic movie; C-Drama
6009881,AGFD21653,0,143041,167,0,112505,255713,Movie,Movie-Child-TV,Medium,25,High,thanh xuân vật vã,K-Drama,tôi là triệu giáp đệ,C-Drama,Changed,K-Drama; C-Drama
6009907,AGFD21692,0,0,0,0,161237,161237,TV,TV,Medium,29,High,iraq vs kuw trực tiếp,Sport,u19 thái lan vs u19 indonesia,Sport,Unchanged,Unchanged
6009927,AGFD21705,0,0,0,0,856895,856895,TV,TV,High,30,High,mộng hoa lục,C-Drama,thiên nga bóng đêm,K-Drama,Changed,C-Drama; K-Drama
6009930,AGFD21717,341,0,0,0,143866,144207,TV,Relax-TV,Medium,28,High,cuộc chiến thượng lưu 2,K-Drama,một đời một kiế,Romantic movie,Changed,K-Drama; Romantic movie
6009963,AGFD21749,0,0,0,0,34530,34530,TV,TV,Low,5,Low,happiness,K-Drama,săn quỷ nấu mỳ,K-Drama,Unchanged,Unchanged
6009968,AGFD21761,0,58355,0,0,117556,175911,TV,Movie-TV,Medium,28,High,vua bóng chuyền,Anime,attack on titan (season 4),Anime,Unchanged,Unchanged
6010001,AGFD21806,0,0,0,0,485253,485253,TV,TV,Medium,18,Medium,đại chiến người khổng lồ (phần 2),Anime,jujutsu kaisen,Anime,Unchanged,Unchanged
6010127,AGFD21815,0,0,0,0,2684312,2684312,TV,TV,High,29,High,kênh vtv6,TV,xem bóng đá hôm nay,Sport,Changed,TV; Sport
6010165,AGFD21820,0,0,0,0,89255,89255,TV,TV,Medium,12,Medium,Nhóc Trùm: Nối Nghiệp Gia Đình,Animation movie,Kẻ Cắp Mặt Trăng,Animation movie,Unchanged,Unchanged
6010181,AGFD21866,0,0,0,0,291013,291013,TV,TV,Medium,17,Medium,one piece: phim,Anime,siêu nhân tiga,Animation movie,Changed,Anime; Animation movie
6010244,AGFD21883,0,0,0,0,14552,14552,TV,TV,Low,1,Low,ben 10,Animation movie,kẻ trộm mặt trăng: minions,Animation movie,Unchanged,Unchanged
6010290,AGFD21937,0,241,0,0,2270734,2270975,TV,Movie-TV,High,30,High,trò chơi vương quyền s1,Action movie,gã hề ma quái 2,Action movie,Unchanged,Unchanged
6010371,AGFD21987,0,0,0,0,641150,641150,TV,TV,High,30,High,Sao Băng,K-Drama,vân tịch truyện,C-Drama,Changed,K-Drama; C-Drama
6010407,AGFD22008,0,0,0,0,2318522,2318522,TV,TV,High,30,High,tôi thấy hoa vàng trên cỏ xanh,V-Drama,bạn quỷ,Horror movie,Changed,V-Drama; Horror movie
6010412,AGFD22012,0,0,0,0,379035,379035,TV,TV,Medium,7,Low,nữ thanh tra tài ba,K-Drama,em là thành trì doanh lũy của anh,Romantic movie,Changed,K-Drama; Romantic movie
6010488,AGFD22017,0,0,0,0,1252733,1252733,TV,TV,High,30,High,INUYASA,Anime,INUYASA,Anime,Unchanged,Unchanged
6010641,AGFD22084,0,0,0,0,580310,580310,TV,TV,High,29,High,nữ thanh tra tài ba,K-Drama,thiên tuần giả,K-Drama,Unchanged,Unchanged
6010752,AGFD22153,0,0,0,0,8302,8302,TV,TV,Low,13,Low,horimiya,Anime,one punch man,Anime,Unchanged,Unchanged
6010809,AGFD22164,0,0,0,0,1133462,1133462,TV,TV,High,14,High,con tim sắt đá,Thai-Drama,quân sư liên minh,C-Drama,Changed,Thai-Drama; C-Drama
6010851,AGFD22165,0,0,0,0,562321,562321,TV,TV,High,29,High,trữ tình,Music,hòa tấu,Music,Unchanged,Unchanged
6011065,AGFD22188,0,0,0,0,396176,396176,TV,TV,Medium,29,High,cô nàng trong trắng oh woo ri,K-Drama,hoàng hậu bắc hàn,C-Drama,Changed,K-Drama; C-Drama
6011171,AGFD22301,0,56127,0,0,92576,148703,TV,Movie-TV,Medium,29,High,train to bussan,K-Drama,the knight in the area,Anime,Changed,K-Drama; Anime
6011174,AGFD22322,0,0,0,0,20881,20881,TV,TV,Low,18,Low,cô nàng đầu bếp của tôi,Thai-Drama,nữ luật su kì la,K-Drama,Changed,Thai-Drama; K-Drama
6011267,AGFD22323,0,0,0,0,541412,541412,TV,TV,High,30,High,điên thì có sao,K-Drama,yêu thầm anh xã,Romantic movie,Changed,K-Drama; Romantic movie
6011294,AGFD22361,0,0,0,0,119515,119515,TV,TV,Medium,28,High,phim hong kong,C-Drama,lớp học ủn ỉn (20 tập) - lop hoc un in,Kids,Changed,C-Drama; Kids
6011317,AGFD22390,0,0,0,7020,386061,393081,TV,Sport-TV,Medium,13,Medium,TRỢ LÍ THIÊN VƯƠNG,Romantic movie,trợ lí thiên vương,Romantic movie,Unchanged,Unchanged
6011384,AGFD22541,0,0,0,0,2222187,2222187,TV,TV,High,30,High,bui hoang,Sport,u19 việt nam - u19 thái lan | xem lại trận đấu - u19 đông nam á,Sport,Unchanged,Unchanged
6011440,AGFD22565,0,0,0,0,978910,978910,TV,TV,High,30,High,vẻ đẹp đích thực,Romantic movie,chàng hậu,K-Drama,Changed,Romantic movie; K-Drama
6011483,AGFD22689,0,0,0,0,130680,130680,TV,TV,Medium,9,Low,Xin chào tạm biệt mẹ,K-Drama,thủ lĩnh thẻ bài,Anime,Changed,K-Drama; Anime
6011533,AGFD22692,0,0,0,0,29104,29104,TV,TV,Low,2,Low,cuộc sống thượng lưu,K-Drama,running man hàn quốc,Gameshow,Changed,K-Drama; Gameshow
6011535,AGFD22722,0,0,0,0,104688,104688,TV,TV,Medium,7,Low,tôi thấy hoa vàng trên cỏ xanh,V-Drama,tôi thấy hoa vàng trên cỏ xanh,V-Drama,Unchanged,Unchanged
6011614,AGFD22725,0,0,0,0,261021,261021,TV,TV,Medium,30,High,one punch man,Anime,Luffy,Anime,Unchanged,Unchanged
6011654,AGFD22778,0,75,61717,0,2231975,2293767,TV,Movie-Child-TV,High,30,High,một mảnh băng tâm tại ngọc hồ,C-Drama,lạp tội đồ giám,C-Drama,Unchanged,Unchanged
6011667,AGFD22788,0,0,0,0,1872678,1872678,TV,TV,High,29,High,lưỡi gươm diệt quỷ,Anime,overlord,Anime,Unchanged,Unchanged
6011875,AGFD22802,0,0,0,0,1502919,1502919,TV,TV,High,30,High,GODZILLA,Kids,DISNEY,Kids,Unchanged,Unchanged
6011899,AGFD22813,0,7113,0,668,49534,57315,TV,Movie-Sport-TV,Low,27,Medium,Cô nàng đầu bếp của tôi,Romantic movie,định mệnh anh yêu em,Romantic movie,Unchanged,Unchanged
6011940,AGFD22817,0,0,0,0,410936,410936,TV,TV,Medium,30,High,kẻ chỉ điểm,Action movie,tháng 4 là lời nói dối của em,Music,Changed,Action movie; Music
6011982,AGFD22821,0,74563,0,0,459219,533782,TV,Movie-TV,High,30,High,Hội bạn cực phẩm,K-Drama,Người đàn ông của hoàng hậu In Huyn,K-Drama,Unchanged,Unchanged
6012043,AGFD22837,0,0,0,0,813396,813396,TV,TV,High,30,High,siêu nhân,Kids,bống bống bang bang,Kids,Unchanged,Unchanged
6012091,AGFD22886,0,0,0,0,197936,197936,TV,TV,Medium,20,Medium,mbitious,K-Drama,những chàng trai tham vọng - be mbitious,K-Drama,Unchanged,Unchanged
6012109,AGFD22924,0,0,0,0,557458,557458,TV,TV,High,30,High,Em Là Niềm Kiêu Hãnh Của Anh,Romantic movie,cám ơn để anh gặp em,Romantic movie,Unchanged,Unchanged
6012142,AGFD22930,0,0,0,0,59592,59592,TV,TV,Low,17,Low,nữ thanh tra tài ba,K-Drama,mối tình bí mật,Romantic movie,Changed,K-Drama; Romantic movie
6012243,AGFD22948,133,0,0,0,190248,190381,TV,Relax-TV,Medium,12,Medium,pháp y tần minh: người đọc tâm,C-Drama,hoa của quỷ,K-Drama,Changed,C-Drama; K-Drama
6012378,AGFD22957,0,0,0,0,126607,126607,TV,TV,Medium,4,Low,cuộc chiến thượng lưu,K-Drama,lưu ly Mỹ Nhân Sát,C-Drama,Changed,K-Drama; C-Drama
6012461,AGFD23001,0,0,0,0,803040,803040,TV,TV,High,29,High,pokemon,Animation movie,bộ bộ kinh tâm,C-Drama,Changed,Animation movie; C-Drama
6012481,AGFD23012,0,0,0,0,2191907,2191907,TV,TV,High,29,High,lưu ly mỹ nhân sát,C-Drama,con tim sắt đá,Thai-Drama,Changed,C-Drama; Thai-Drama
6012570,AGFD23034,0,0,0,0,416644,416644,TV,TV,Medium,23,High,ngày luân hồi,K-Drama,trữ tình,Music,Changed,K-Drama; Music
6012745,AGFD23087,0,0,0,0,781112,781112,TV,TV,High,30,High,shooting stars,K-Drama,phim việt,V-Drama,Changed,K-Drama; V-Drama
6012756,AGFD23088,0,6673,0,0,2314691,2321364,TV,Movie-TV,High,28,High,trạng quỳnh,Kids,tháng năm rực rỡ,V-Drama,Changed,Kids; V-Drama
6012858,AGFD23117,0,0,0,0,291297,291297,TV,TV,Medium,15,Medium,fairy tail,Anime,fairy tail,Anime,Unchanged,Unchanged
6012902,AGFD23119,0,0,0,0,127389,127389,TV,TV,Medium,30,High,hai thế giới,K-Drama,aikatsu - nhiệt huyết thần tượng (phần 1),Anime,Changed,K-Drama; Anime
6012973,AGFD23132,0,0,0,0,814509,814509,TV,TV,High,13,High,tình yêu hệ nhị nhân,Romantic movie,dạ sắc khuynh tâm,C-Drama,Changed,Romantic movie; C-Drama
6013047,AGFD23161,0,0,0,0,2473,2473,TV,TV,Low,4,Low,attack on titan 5,Anime,darling in the franxx,Anime,Unchanged,Unchanged
6013102,AGFD23185,0,0,124687,0,510077,634764,TV,Child-TV,High,30,High,marvel,Action movie,kẻ trộm mặt trăng: minions,Animation movie,Changed,Action movie; Animation movie
6013105,AGFD23213,0,0,0,0,438061,438061,TV,TV,Medium,20,Medium,u23 nhật bản  - u23 tajikistan | xem lại trận đấu - cúp bóng đá u23 châu á afc 2022,Sport,đảo hải tặc,Anime,Changed,Sport; Anime
